FlightId,Ordinal,LatitudeDegrees,LongitudeDegrees,AltitudeFeet,AirspeedKnots
308588663,9,33.67184494,-83.23881744,3000.0,530.0
308588683,1,32.45000077,-100.0500031,38000.0,530.0
308588683,2,32.4224696,-100.3840797,40000.0,537.425
308588683,3,32.14697858,-102.7108141,40000.0,539.882
308588683,4,32.05549958,-103.6266287,2000.0,518.282
308588683,5,31.8839577,-105.1330327,2000.0,520.658
308588683,6,31.94420549,-105.8025517,2000.0,527.543
308588683,7,31.86400874,-106.4660409,2000.0,527.705
308588683,8,31.73516083,-106.9550822,2000.0,530.0
308588683,9,31.66120938,-107.5334326,2000.0,530.0
308588702,1,31.20000077,-96.68000031,33000.0,530.0
308588702,2,31.16874462,-96.6513186,15000.0,530.0
308588702,3,30.94822458,-96.31128682,11000.0,530.135
308588702,4,29.90349153,-95.70802318,7000.0,529.838
308588702,5,29.77835787,-95.42817403,7000.0,539.747
308588702,6,29.24853266,-94.9299808,3000.0,530.0
308588702,7,28.85107863,-94.58329629,3000.0,530.0
308588718,1,32.72000123,-96.76999665,21000.0,530.0
308588718,2,32.7076144,-96.76333807,3000.0,544.931
308588718,3,31.4545368,-96.07442548,9000.0,533.483
308588718,4,30.70799546,-95.67058087,3000.0,534.482
308588718,5,29.80361479,-95.13220382,3000.0,523.466
308588718,6,29.52672313,-95.10994491,3000.0,530.0
308588718,7,29.06881138,-94.88067545,3000.0,530.0
308588966,1,34.90000153,-82.94999695,24000.0,530.0
308588966,2,34.62385964,-83.25695976,12000.0,532.808
308588966,3,34.26733345,-83.482152,14000.0,527.624
308588966,4,33.79834515,-84.12939181,4000.0,534.86
308588966,5,33.45481209,-84.68027405,2000.0,525.518
308588966,6,33.27841964,-84.83789607,2000.0,530.0
308588966,7,32.91847002,-85.2452018,2000.0,530.0
308589009,1,40.72999954,-73.62000274,25000.0,530.0
308589009,2,41.31419138,-72.67254322,3000.0,530.081
308589009,3,41.61470645,-71.96551002,3000.0,532.979
308589009,4,42.05211482,-71.86938446,3000.0,545.624
308589009,5,42.62148876,-71.1212229,3000.0,533.726
308589009,6,42.66419484,-70.50489965,3000.0,530.0
308589009,7,42.96347375,-70.00077192,3000.0,530.0
308589072,1,38.77000046,-80.87999725,28000.0,530.0
308589072,2,38.90292272,-82.65572128,2000.0,539.135
308589072,3,38.94984656,-83.22803178,2000.0,550.0
308589072,4,38.9720902,-84.19456922,2000.0,544.841
308589072,5,38.99857985,-84.48674587,6000.0,529.55
308589072,6,39.08687188,-85.29132112,2000.0,530.0
308589072,7,39.12251144,-85.91507782,2000.0,530.0
308589087,1,35.31999969,-90.83000184,40000.0,530.0
308589087,2,35.268037,-90.97329174,40000.0,529.73
308589087,3,34.29342481,-93.67499112,40000.0,525.086
308589087,4,33.95285229,-94.5288731,10000.0,532.943
308589087,5,33.43573669,-95.81384945,8000.0,528.137
308589087,6,33.04967962,-96.57908997,6000.0,534.644
308589087,7,33.02925357,-96.96602556,2000.0,532.268
308589087,8,32.67427817,-97.56564477,2000.0,530.0
308589087,9,32.44971291,-98.09122551,2000.0,530.0
308589090,1,38.59999848,-80.15000152,34000.0,530.0
308589090,2,37.48116161,-83.87756822,40000.0,532.295
308589090,3,34.20693942,-93.60180728,40000.0,534.428
308589090,4,33.93731215,-94.43631906,8000.0,527.894
308589090,5,33.42745795,-95.81167796,10000.0,525.788
308589090,6,33.2564378,-96.42055352,2000.0,527.192
308589090,7,32.95872621,-96.9683445,2000.0,534.59
308589090,8,32.67739772,-97.56749831,2000.0,530.0
308589090,9,32.45594317,-98.09495406,2000.0,530.0
308589098,1,40.0699997,-79.33000183,28000.0,530.0
308589098,2,40.23023679,-79.61562926,38000.0,526.139
308589098,3,40.65808824,-80.21602961,40000.0,522.845
308589098,4,41.48127511,-81.87123163,6000.0,527.543
308589098,5,41.52432459,-82.04078428,2000.0,539.207
308589098,6,41.93293456,-82.73188701,6000.0,534.536
308589098,7,42.23707752,-83.61432034,4000.0,527.354
308589098,8,42.48083767,-83.88625559,2000.0,530.0
308589098,9,42.74769108,-84.42237585,2000.0,530.0
308589116,1,37.22000123,-76.52999878,32000.0,530.0
308589116,2,35.91007691,-77.09095313,40000.0,534.941
308589116,3,29.25534548,-79.36907386,40000.0,534.968
308589116,4,28.4309802,-79.60464643,4000.0,535.103
308589116,5,27.18439772,-79.75684115,10000.0,532.241
308589116,6,26.50440742,-80.0910363,2000.0,527.651
308589116,7,26.07267237,-80.14968307,6000.0,529.892
308589116,8,25.58823915,-80.29371272,2000.0,530.0
308589116,9,25.10330539,-80.43331393,2000.0,530.0
308589137,1,31.87000085,-91.37000275,38000.0,530.0
308589137,2,31.72904363,-91.59607415,40000.0,522.44
308589137,3,31.53886514,-92.09331388,40000.0,520.577
308589137,4,30.72578766,-93.89642146,12000.0,530.324
308589137,5,30.51754665,-94.25286916,6000.0,523.034
308589137,6,30.16612985,-94.68201279,2000.0,530.243
308589137,7,30.04398061,-95.19025499,2000.0,529.595
308589137,8,29.73500472,-95.83998005,2000.0,530.0
308589137,9,29.48432946,-96.33684667,2000.0,530.0
308589144,1,38.20000077,-78.26999665,28000.0,530.0
308589144,2,36.25304815,-82.57366506,40000.0,527.597
308589144,3,31.67133355,-92.23314905,40000.0,535.481
308589144,4,31.35540704,-92.90140108,10000.0,530.0
308589144,5,30.62080607,-94.21749858,8000.0,535.157
308589144,6,30.3293042,-94.85725556,2000.0,534.725
308589144,7,29.9871229,-95.27118878,2000.0,535.022
308589144,8,29.7057591,-95.81894098,2000.0,530.0
308589144,9,29.42594757,-96.29462234,2000.0,530.0
308589221,1,37.56999969,-84.37999726,30000.0,530.0
308589221,2,36.99716642,-85.57453206,40000.0,529.892
308589221,3,36.5414454,-86.5994195,40000.0,525.086
308589221,4,36.22977728,-87.33800204,8000.0,532.646
308589221,5,35.58490522,-89.00492811,8000.0,530.459
308589221,6,35.15807413,-89.5408299,4000.0,532.646
308589221,7,34.91456534,-90.06020828,4000.0,529.892
308589221,8,34.79113225,-90.49511467,2000.0,530.0
308589221,9,34.5384464,-91.01089132,2000.0,530.0
308589262,1,38.97999953,-79.4300003,30000.0,530.0
308589262,2,39.40794378,-80.49638785,40000.0,537.128
308589262,3,40.80732141,-84.22106252,40000.0,525.086
308589262,4,41.04598467,-85.23299413,8000.0,541.772
308589262,5,41.63964674,-86.71519203,2000.0,529.514
308589262,6,41.7371194,-87.30568445,2000.0,534.563
308589262,7,41.99233257,-87.82341956,8000.0,532.673
308589262,8,42.16906827,-88.49937885,2000.0,530.0
308589262,9,42.35400839,-89.09395486,2000.0,530.0
308589302,1,35.90000153,-105.3700027,38000.0,530.0
308589302,2,35.39538577,-106.8874454,40000.0,531.467
308589302,3,34.7513655,-108.6981479,40000.0,531.143
308589302,4,34.08022893,-110.3042827,4000.0,522.071
308589302,5,33.86124601,-110.9397757,8000.0,519.83
308589302,6,33.59329396,-111.4553577,4000.0,529.865
308589302,7,33.42113729,-112.0843492,4000.0,532.619
308589302,8,33.2181909,-112.5460561,2000.0,530.0
308589302,9,33.0005058,-113.078075,2000.0,530.0
308589796,1,37.81999969,-105.550003,30000.0,530.0
308589796,2,37.48337428,-105.6474329,2000.0,537.533
308589796,3,36.22444405,-106.1321908,2000.0,532.538
308589796,4,35.45243638,-106.3489136,2000.0,525.653
308589796,5,35.12305557,-106.3833513,2000.0,525.275
308589796,6,34.56744826,-106.7825048,2000.0,530.0
308589796,7,34.09402881,-106.9545455,2000.0,530.0
308589816,1,38.27999878,-99.16999816,35000.0,530.0
308589816,2,37.14329103,-95.00091145,41000.0,530.189
308589816,3,34.92691061,-87.99942645,41000.0,530.189
308589816,4,34.60693496,-87.08396894,7000.0,528.326
308589816,5,34.10969069,-85.58696516,9000.0,532.808
308589816,6,33.76896125,-84.89684016,3000.0,527.57
308589816,7,33.56956701,-84.52262088,5000.0,527.327
308589816,8,33.43172395,-83.88709658,3000.0,530.0
308589816,9,33.22453931,-83.34816145,3000.0,530.0
308589819,1,35.88000106,-92.87000276,31000.0,530.0
308589819,2,35.50263318,-91.2979681,41000.0,530.0
308589819,3,34.68695693,-88.12998049,41000.0,532.349
308589819,4,34.34469356,-87.00368305,7000.0,540.368
308589819,5,33.96109603,-85.4642154,9000.0,540.557
308589819,6,33.67819468,-85.08563985,3000.0,532.592
308589819,7,33.71263632,-84.58699418,3000.0,535.022
308589819,8,33.46903796,-83.86878637,3000.0,530.0
308589819,9,33.29908051,-83.31124116,3000.0,530.0
308589824,1,35.58000184,-91.66999817,35000.0,530.0
308589824,2,35.50571751,-91.29275078,39000.0,527.57
308589824,3,34.6855129,-88.13258775,41000.0,529.649
308589824,4,34.35570789,-87.10135426,9000.0,536.723
308589824,5,33.92206626,-85.56767197,9000.0,534.347
308589824,6,33.86145117,-84.90621047,5000.0,529.892
308589824,7,33.6313216,-84.34107576,7000.0,530.0
308589824,8,33.47000649,-83.86836657,3000.0,530.0
308589824,9,33.30101556,-83.31039328,3000.0,530.0
308589825,1,38.00000001,-98.26999665,39000.0,530.0
308589825,2,37.9198631,-97.87239385,41000.0,529.568
308589825,3,34.87309524,-88.02648184,41000.0,534.266
308589825,4,34.53204745,-87.0209956,7000.0,528.272
308589825,5,33.99352706,-85.45288776,9000.0,534.779
308589825,6,33.70927062,-84.97970783,3000.0,530.0
308589825,7,33.70505152,-84.42339468,3000.0,529.946
308589825,8,33.43335921,-83.88620402,3000.0,530.0
308589825,9,33.22780566,-83.34636402,3000.0,530.0
308589853,1,38.09999847,-93.19999695,35000.0,530.0
308589853,2,37.99257641,-92.81488417,41000.0,534.563
308589853,3,37.29501134,-90.4068455,41000.0,534.563
308589853,4,37.00134968,-89.43737515,9000.0,525.518
308589853,5,36.59045539,-87.9805159,7000.0,523.088
308589853,6,36.30481024,-87.16310367,3000.0,532.349
308589853,7,36.05944059,-86.68290884,3000.0,527.624
308589853,8,35.93750223,-86.11564619,3000.0,530.0
308589853,9,35.74899777,-85.55521028,3000.0,530.0
308589856,1,37.95000077,-91.75,39000.0,530.0
308589856,2,37.87745597,-91.53595569,41000.0,530.108
308589856,3,37.45887358,-90.3226754,41000.0,530.108
308589856,4,37.18748117,-89.44881005,11000.0,532.457
308589856,5,36.57504122,-87.87382879,9000.0,530.162
308589856,6,36.26201841,-87.1499425,3000.0,527.516
308589856,7,36.19327206,-86.75390493,3000.0,527.597
308589856,8,35.91267204,-86.12929652,3000.0,530.0
308589856,9,35.69939317,-85.58271078,3000.0,530.0
308589866,1,43.02999879,-88.90000152,35000.0,530.0
308589866,2,43.09290858,-87.83240874,41000.0,532.727
308589866,3,42.76525078,-75.37543583,41000.0,534.914
308589866,4,42.60187295,-74.12543098,11000.0,539.909
308589866,5,42.47849128,-72.39551604,5000.0,536.912
308589866,6,42.58896484,-71.42920991,5000.0,532.511
308589866,7,42.2084114,-70.95029606,7000.0,532.538
308589866,8,42.30637706,-70.3651364,3000.0,530.0
308589866,9,42.24749655,-69.72501063,3000.0,530.0
308589879,1,40.22999954,-90.25000001,37000.0,530.0
308589879,2,40.26185374,-89.52610349,41000.0,539.504
308589879,3,39.67637948,-80.8021763,41000.0,534.941
308589879,4,39.58501638,-79.8356822,11000.0,531.836
308589879,5,39.39575455,-77.99072342,3000.0,531.944
308589879,6,39.23281369,-77.12989713,3000.0,535.049
308589879,7,39.38263447,-76.81225841,3000.0,532.052
308589879,8,39.10108658,-76.0496564,3000.0,530.0
308589879,9,39.02496132,-75.43219397,3000.0,530.0
308589890,1,40.65000152,-99.31999971,35000.0,530.0
308589890,2,40.81567345,-98.41624302,41000.0,524.924
308589890,3,41.19373871,-95.91222661,41000.0,527.489
308589890,4,41.43794547,-94.85459339,13000.0,527.759
308589890,5,41.68959361,-93.07661426,7000.0,527.732
308589890,6,41.86478879,-92.34027048,3000.0,525.005
308589890,7,41.88815689,-91.89066788,3000.0,530.0
308589890,8,41.97167081,-91.07882249,3000.0,530.0
308589890,9,42.05610393,-90.44557094,3000.0,530.0
308589894,1,42.02999878,-83.97000122,27000.0,530.0
308589894,2,42.01169139,-83.90593619,15000.0,527.597
308589894,3,41.87270957,-83.57059422,13000.0,530.0
308589894,4,41.5291827,-82.45651269,3000.0,530.0
308589894,5,41.47753465,-81.84610447,3000.0,527.408
308589894,6,41.22887841,-81.26274776,3000.0,530.0
308589894,7,41.04663776,-80.67259657,3000.0,530.0
308589901,1,36.97000123,-89.69999694,35000.0,530.0
308589901,2,36.92890976,-89.461034,39000.0,525.005
308589901,3,36.05198549,-84.70077513,41000.0,524.654
308589901,4,35.86322491,-83.86485563,5000.0,527.381
308589901,5,35.46017178,-81.94053993,7000.0,527.597
308589901,6,35.35850567,-81.67140307,3000.0,527.948
308589901,7,35.33264028,-81.01107277,3000.0,530.027
308589901,8,35.07881981,-80.36916015,3000.0,530.0
308589901,9,34.94155491,-79.79074241,3000.0,530.0
308589903,1,39.83000183,-88.41999817,35000.0,530.0
308589903,2,39.85559244,-87.84461699,39000.0,550.0
308589903,3,39.89457371,-86.87152166,39000.0,550.0
308589903,4,39.92657246,-85.94833341,7000.0,510.479
308589903,5,39.97014074,-84.36684527,7000.0,510.479
308589903,6,39.98759423,-83.52263524,3000.0,530.0
308589903,7,39.998,-82.892,3000.0,530.0
308589903,8,40.00615767,-82.26125203,3000.0,530.0
308589903,9,40.01206699,-81.63041862,3000.0,530.0
308589904,1,40.02000046,-91.37000274,39000.0,530.0
308589904,2,40.03023383,-90.8558168,41000.0,527.732
308589904,3,40.06361426,-87.11422085,41000.0,530.405
308589904,4,39.99357873,-86.04544205,7000.0,527.624
308589904,5,39.95615196,-84.074548,7000.0,530.0
308589904,6,40.01361936,-83.52253089,5000.0,530.0
308589904,7,39.92973291,-82.81761309,3000.0,527.651
308589904,8,39.98013344,-82.26167238,3000.0,530.0
308589904,9,39.96002024,-81.63157515,3000.0,530.0
308589935,1,40.38000107,-91.66999816,37000.0,530.0
308589935,2,40.35949779,-91.34200514,41000.0,532.349
308589935,3,39.46960474,-81.07105589,41000.0,532.349
308589935,4,39.33998682,-80.01774434,7000.0,539.666
308589935,5,39.08794399,-78.26781071,7000.0,535.076
308589935,6,38.99941346,-77.54484897,3000.0,522.899
308589935,7,38.79235977,-77.13476144,5000.0,534.806
308589935,8,38.75981062,-76.42564757,3000.0,530.0
308589935,9,38.66542865,-75.81437486,3000.0,530.0
308589951,1,33.77999878,-98.12999726,19000.0,530.0
308589951,2,33.64373868,-97.95960262,13000.0,532.268
308589951,3,33.58725216,-97.88917006,13000.0,532.268
308589951,4,33.24284081,-97.46228964,3000.0,530.0
308589951,5,32.897,-97.038,3000.0,530.0
308589951,6,32.54975021,-96.61628586,3000.0,530.0
308589951,7,32.20111211,-96.19713193,3000.0,530.0
308589971,1,41.15000153,-96.69999694,33000.0,530.0
308589971,2,41.20634192,-96.35246615,11000.0,527.57
308589971,3,41.35435085,-95.1379367,11000.0,530.027
308589971,4,41.38756287,-94.29560556,3000.0,530.0
308589971,5,41.59406022,-93.74174928,3000.0,532.241
308589971,6,41.6071796,-93.02996046,3000.0,530.0
308589971,7,41.67811662,-92.3960203,3000.0,530.0
308589976,1,43.29999923,-86.6800003,33000.0,530.0
308589976,2,43.27279317,-86.35785904,9000.0,540.215
308589976,3,42.7816238,-84.88902935,3000.0,518.768
308589976,4,42.06941106,-83.70398315,3000.0,530.171
308589976,5,41.95496029,-83.30074004,3000.0,525.041
308589976,6,42.01135875,-82.76855507,3000.0,530.0
308589976,7,41.80861726,-82.18644586,3000.0,530.0
308589977,1,40.22000122,-102.5,31000.0,530.0
308589977,2,41.50234843,-93.22498705,41000.0,532.241
308589977,3,41.95910186,-87.64573659,41000.0,532.538
308589977,4,42.03034049,-86.55394699,7000.0,530.27
308589977,5,42.13291435,-84.65788144,7000.0,527.651
308589977,6,42.16912226,-83.99709173,3000.0,534.752
308589977,7,42.21629598,-83.43185647,3000.0,530.0
308589977,8,42.24264455,-82.70959512,3000.0,530.0
308589977,9,42.27102211,-82.06581176,3000.0,530.0
308589979,1,41.04999923,-99.5699997,35000.0,530.0
308589979,2,41.1578305,-98.70032465,41000.0,534.941
308589979,3,42.05568309,-87.65748468,41000.0,532.349
308589979,4,42.1707227,-86.56119385,7000.0,536.858
308589979,5,42.16192144,-84.62766645,5000.0,534.833
308589979,6,42.19587897,-84.0907042,3000.0,532.484
308589979,7,42.21192367,-83.44203828,3000.0,527.516
308589979,8,42.22788503,-82.70866987,3000.0,530.0
308589979,9,42.24150054,-82.06415037,3000.0,530.0
308589997,1,41.8199997,-88.52999878,37000.0,530.0
308589997,2,41.81716245,-88.45574959,39000.0,525.005
308589997,3,41.21199398,-78.44024932,41000.0,520.28
308589997,4,41.03217426,-77.22717853,5000.0,530.027
308589997,5,40.77777476,-75.36900085,5000.0,525.707
308589997,6,40.7671172,-74.79672549,3000.0,530.459
308589997,7,40.75999315,-74.23705623,3000.0,537.209
308589997,8,40.61665239,-73.54219266,3000.0,530.0
308589997,9,40.53807676,-72.91632821,3000.0,530.0
308590005,1,39.83000182,-105.8300018,22000.0,530.0
308590005,2,39.49205567,-107.9565596,40000.0,522.683
308590005,3,37.92859022,-116.0933362,40000.0,522.683
308590005,4,37.90266126,-116.530239,8000.0,530.0
308590005,5,37.86848629,-117.0793498,8000.0,530.0
308590005,6,37.41450501,-118.1597688,8000.0,530.0
308590005,7,37.29388314,-118.4392927,8000.0,530.0
308590005,8,37.0099471,-119.1393145,2000.0,530.0
308590005,9,36.776,-119.719,2000.0,530.0
308590005,10,36.61879475,-120.2982431,2000.0,530.0
308590005,11,36.45951423,-120.875804,2000.0,530.0
308590060,1,40.54999924,-95.02999877,37000.0,530.0
308590060,2,40.4935452,-93.67993276,41000.0,525.194
308590060,3,39.53607963,-81.49444465,41000.0,523.007
308590060,4,39.42050631,-80.44572423,7000.0,527.813
308590060,5,39.17821816,-78.681032,9000.0,530.027
308590060,6,39.04264656,-78.16181753,5000.0,530.0
308590060,7,39.01861468,-77.53095431,3000.0,527.624
308590060,8,38.85763155,-76.84640874,3000.0,530.0
308590060,9,38.76606671,-76.23386817,3000.0,530.0
308590064,1,40.20000077,-100.1500015,33000.0,530.0
308590064,2,40.20535799,-97.53542723,41000.0,527.813
308590064,3,39.52335516,-81.51100048,41000.0,525.491
308590064,4,39.3436863,-80.45978534,7000.0,530.486
308590064,5,39.15671106,-78.68576725,9000.0,535.076
308590064,6,39.03034611,-78.0617946,7000.0,525.113
308590064,7,38.88103548,-77.39477495,7000.0,527.813
308590064,8,38.87089511,-76.84342445,3000.0,530.0
308590064,9,38.79258282,-76.22775025,3000.0,530.0
308590071,1,38.27000046,-104.4199982,29000.0,530.0
308590071,2,37.11638925,-103.0215554,41000.0,527.651
308590071,3,32.45300796,-97.83255773,41000.0,520.271
308590071,4,32.03068889,-97.43519416,11000.0,524.744
308590071,5,30.80642815,-96.15356236,9000.0,532.484
308590071,6,30.36432964,-95.71469184,3000.0,522.17
308590071,7,30.22286428,-95.34169518,3000.0,530.0
308590071,8,29.60255846,-94.9697245,3000.0,530.0
308590071,9,29.22002958,-94.60084751,3000.0,530.0
308590078,1,37.9300003,-104.0,33000.0,530.0
308590078,2,36.23181496,-101.9805737,41000.0,528.029
308590078,3,32.44462073,-97.82311932,41000.0,520.649
308590078,4,32.03090698,-97.43489974,11000.0,522.503
308590078,5,30.80652457,-96.15343141,9000.0,530.243
308590078,6,30.36437401,-95.71463145,3000.0,522.17
308590078,7,30.22286428,-95.34169518,3000.0,530.0
308590078,8,29.60251432,-94.96978478,3000.0,530.0
308590078,9,29.21994154,-94.60096795,3000.0,530.0
308590089,1,40.16999817,-94.30000306,35000.0,530.0
308590089,2,40.15339187,-93.75595602,41000.0,522.575
308590089,3,40.06039911,-90.40109196,41000.0,525.059
308590089,4,39.85765048,-88.19211524,7000.0,530.108
308590089,5,39.82717035,-87.75609202,7000.0,530.054
308590089,6,39.76958292,-87.00563851,5000.0,532.43
308590089,7,39.77766387,-86.28992548,5000.0,530.0
308590089,8,39.66604142,-85.66953758,3000.0,530.0
308590089,9,39.61285053,-85.04469904,3000.0,530.0
308590092,1,40.18000031,-95.90000153,35000.0,530.0
308590092,2,40.15988507,-95.03791242,41000.0,527.462
308590092,3,40.05058268,-90.49200703,41000.0,527.462
308590092,4,39.92376554,-89.42710409,11000.0,532.349
308590092,5,39.73192506,-87.46035828,7000.0,532.349
308590092,6,39.82713783,-86.82770272,5000.0,527.462
308590092,7,39.72157316,-86.38796629,3000.0,527.327
308590092,8,39.66844131,-85.66920807,3000.0,530.0
308590092,9,39.61764914,-85.04401161,3000.0,530.0
308590102,1,41.02000046,-98.12000274,37000.0,530.0
308590102,2,41.51867957,-90.65240359,41000.0,516.968
308590102,3,41.08969268,-77.99147849,41000.0,530.153
308590102,4,41.12777544,-77.19033105,7000.0,522.656
308590102,5,40.84591335,-75.21807343,7000.0,519.353
308590102,6,40.77209157,-74.58728056,7000.0,535.427
308590102,7,40.65861962,-73.87381459,5000.0,517.832
308590102,8,40.58583893,-73.14844742,3000.0,530.0
308590102,9,40.52943702,-72.51857159,3000.0,530.0
308590126,1,38.5699997,-107.75,36000.0,530.0
308590126,2,38.35398907,-108.3114708,40000.0,530.054
308590126,3,35.45241866,-115.0457943,40000.0,529.757
308590126,4,35.31046912,-115.3251117,10000.0,535.049
308590126,5,34.93049257,-116.1965131,6000.0,532.565
308590126,6,34.45181618,-117.2690745,2000.0,530.0
308590126,7,33.88899793,-118.3172136,2000.0,527.624
308590126,8,33.68956944,-118.9205211,2000.0,530.0
308590126,9,33.4353562,-119.4307454,2000.0,530.0
308590135,1,36.52000046,-113.75,38000.0,530.0
308590135,2,36.07634847,-114.5820281,40000.0,527.408
308590135,3,35.64461553,-115.2367386,40000.0,532.43
308590135,4,35.53240487,-115.4004264,10000.0,527.705
308590135,5,34.92339364,-116.1891411,8000.0,530.108
308590135,6,34.45172823,-117.2690168,2000.0,530.0
308590135,7,33.89261357,-118.3234009,2000.0,527.786
308590135,8,33.65658656,-118.8947444,2000.0,530.0
308590135,9,33.36949978,-119.3790257,2000.0,530.0
308590136,1,39.6800003,-105.7699966,24000.0,530.0
308590136,2,39.4283567,-106.2911411,38000.0,526.598
308590136,3,35.63680852,-115.106178,40000.0,521.882
308590136,4,35.48789351,-115.3412041,6000.0,530.135
308590136,5,34.89983503,-116.242441,4000.0,527.372
308590136,6,34.5579294,-117.1165513,2000.0,540.926
308590136,7,34.23654647,-117.9529903,6000.0,535.391
308590136,8,33.67724336,-118.9114068,2000.0,530.0
308590136,9,33.41074333,-119.4124486,2000.0,530.0
308590155,1,41.56999969,-90.15000152,37000.0,530.0
308590155,2,41.56727565,-89.59589061,41000.0,532.295
308590155,3,41.34487511,-78.06798208,41000.0,542.969
308590155,4,41.27780839,-77.18601014,11000.0,543.131
308590155,5,41.02359762,-75.0227671,9000.0,524.636
308590155,6,41.07766803,-74.37123963,3000.0,539.549
308590155,7,40.48195437,-73.59042678,3000.0,530.0
308590155,8,40.71607042,-73.24270886,3000.0,530.0
308590155,9,40.65290212,-72.61317844,3000.0,530.0
308590157,1,41.45000076,-93.33000183,39000.0,530.0
308590157,2,41.82365078,-87.49583589,41000.0,533.726
308590157,3,41.50539092,-78.12014358,41000.0,519.929
308590157,4,41.35021685,-76.88091466,15000.0,534.968
308590157,5,40.96052927,-75.21064416,3000.0,530.459
308590157,6,40.71990341,-74.59057609,3000.0,543.086
308590157,7,40.71428872,-74.21003251,3000.0,521.135
308590157,8,40.71942814,-73.24214894,3000.0,530.0
308590157,9,40.65961574,-72.61201814,3000.0,530.0
308590159,1,40.11999893,-101.4700012,33000.0,530.0
308590159,2,40.43038362,-98.79976547,41000.0,542.258
308590159,3,41.0946412,-78.17912814,41000.0,534.887
308590159,4,41.04003733,-76.93489492,11000.0,532.133
308590159,5,40.84546497,-75.24246784,7000.0,531.863
308590159,6,40.82923323,-74.75918673,11000.0,525.41
308590159,7,40.61573181,-73.73151586,5000.0,527.543
308590159,8,40.74191663,-73.23920883,3000.0,530.0
308590159,9,40.704583,-72.60586433,3000.0,530.0
308590162,1,41.08000183,-92.3199997,39000.0,530.0
308590162,2,41.40725821,-85.35510948,41000.0,535.148
308590162,3,41.29219841,-78.15320095,41000.0,522.26
308590162,4,41.2074851,-76.70184313,9000.0,533.447
308590162,5,40.83434689,-74.95049154,3000.0,535.886
308590162,6,41.01890242,-74.38884035,3000.0,537.92
308590162,7,40.78854556,-73.43548382,3000.0,532.376
308590162,8,40.73274331,-73.2402385,3000.0,530.0
308590162,9,40.68623977,-72.60803577,3000.0,530.0
308590188,1,33.77000046,-89.33000183,37000.0,530.0
308590188,2,33.44259427,-88.97340312,41000.0,530.0
308590188,3,30.35846235,-84.32284446,41000.0,530.108
308590188,4,29.81633575,-83.47962481,9000.0,527.273
308590188,5,29.18321238,-82.3240702,7000.0,532.214
308590188,6,28.81466936,-81.74103202,7000.0,522.737
308590188,7,28.34159117,-81.16440412,3000.0,526.868
308590188,8,28.10970259,-80.87173223,3000.0,530.0
308590188,9,27.78906952,-80.43679822,3000.0,530.0
308590212,1,42.29999924,-91.59999847,35000.0,530.0
308590212,2,42.54680172,-90.33934332,7000.0,527.381
308590212,3,42.7175853,-89.26683663,7000.0,527.327
308590212,4,42.77833264,-88.45084073,3000.0,532.322
308590212,5,42.88805949,-87.9012193,3000.0,530.0
308590212,6,43.04937071,-87.26252057,3000.0,530.0
308590212,7,43.14950339,-86.62674296,3000.0,530.0
308590244,1,42.54999924,-100.3499985,35000.0,530.0
308590244,2,42.69291451,-100.0588862,41000.0,527.381
308590244,3,43.64736858,-97.45461281,41000.0,535.238
308590244,4,43.97046545,-96.24191992,7000.0,527.624
308590244,5,44.48216435,-94.53886009,7000.0,532.133
308590244,6,44.6396644,-93.83693016,3000.0,530.0
308590244,7,44.74491878,-93.20969142,3000.0,532.619
308590244,8,45.06313437,-92.61041059,3000.0,530.0
308590244,9,45.24208417,-91.99651711,3000.0,530.0
308590250,1,33.20000077,-94.34999848,37000.0,530.0
308590250,2,32.77506578,-93.85571348,41000.0,527.786
308590250,3,32.14922963,-92.97555511,41000.0,527.678
308590250,4,31.71252136,-92.31740011,7000.0,530.0
308590250,5,30.74670032,-91.09691829,5000.0,532.457
308590250,6,30.27426718,-90.61050127,3000.0,529.757
308590250,7,30.13536346,-90.24792262,3000.0,527.354
308590250,8,29.64884833,-89.84105699,3000.0,530.0
308590250,9,29.30341673,-89.42654711,3000.0,530.0
308590284,1,41.3199997,-99.15000153,37000.0,530.0
308590284,2,41.35680291,-98.81069001,39000.0,535.076
308590284,3,41.76654445,-92.35450536,41000.0,525.545
308590284,4,41.86385536,-91.11914898,9000.0,533.132
308590284,5,41.93973052,-89.3929027,5000.0,535.697
308590284,6,42.01732667,-88.38427309,3000.0,527.894
308590284,7,41.77286992,-87.83613702,3000.0,527.597
308590284,8,41.99861444,-87.26417164,3000.0,530.0
308590284,9,42.01296161,-86.62114571,3000.0,530.0
308590297,1,41.63000107,-110.3000031,38000.0,530.0
308590297,2,42.01874601,-111.0668923,40000.0,527.3
308590297,3,44.46251498,-118.5763496,40000.0,527.624
308590297,4,44.69534388,-119.5931705,10000.0,522.71
308590297,5,45.21525721,-121.2560821,6000.0,527.462
308590297,6,45.47326394,-121.992631,2000.0,530.0
308590297,7,45.63456647,-122.6961056,4000.0,532.268
308590297,8,45.75804867,-123.2195595,2000.0,530.0
308590297,9,45.92488838,-123.8443337,2000.0,530.0
308590298,1,41.99999999,-108.1999969,36000.0,530.0
308590298,2,42.09699884,-108.5230394,40000.0,537.155
308590298,3,44.71392561,-118.5041792,40000.0,537.155
308590298,4,45.18902982,-120.6630425,8000.0,529.784
308590298,5,45.32707381,-121.3175731,8000.0,529.784
